website,web_ip_addr,web_host_comp,web_host_country,web_host_city
buycoffeecanada.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
bostin-life.com.au,23.227.38.74,"Shopify, Inc",Canada,none
sunnyfashion.com,23.227.38.32,"Shopify, Inc",Canada,none
gmktec.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
pouchi.com,23.227.38.32,"Shopify, Inc",Canada,none
brainwavzaudio.com,23.227.38.32,"Shopify, Inc",Canada,none
ranisco.com,23.227.38.72,"Shopify, Inc",Canada,none
mammafong.com,23.227.38.65,"Shopify, Inc",Canada,none
gasbike.net,23.227.38.32,"Shopify, Inc",Canada,none
theheartsupply.com,23.227.38.69,"Shopify, Inc",Canada,none
extremeonlinestore.com,23.227.38.32,"Shopify, Inc",Canada,none
gemstoneyonieggs.com,23.227.38.32,"Shopify, Inc",Canada,none
abdesignjewellery.com,23.227.38.32,"Shopify, Inc",Canada,none
redragonzone.pk,23.227.38.65,"Shopify, Inc",Canada,none
lenskart.us,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
theorganicriot.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
eightouncecoffee.ca,23.227.38.32,"Shopify, Inc",Canada,none
buckettys.com.au,23.227.38.65,"Shopify, Inc",Canada,none
supplementsdirect.co.nz,23.227.38.32,"Shopify, Inc",Canada,none
greathappy.in,23.227.38.32,"Shopify, Inc",Canada,none
ubtrobot.com,23.227.38.32,"Shopify, Inc",Canada,none
btwonline.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
rejuvaderm.co,23.227.38.32,"Shopify, Inc",Canada,none
masalamagic.com,23.227.38.65,"Shopify, Inc",Canada,none
glowmestore.com,23.227.38.32,"Shopify, Inc",Canada,none
thepowerstore.co.za,23.227.38.32,"Shopify, Inc",Canada,none
fleursdepargne.com,23.227.38.32,"Shopify, Inc",Canada,none
glowproteins.com.au,23.227.38.65,"Shopify, Inc",Canada,none
adarshanasilks.com,23.227.38.32,"Shopify, Inc",Canada,none
moeshouse.com,23.227.38.74,"Shopify, Inc",Canada,none
toymystory.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
ironbullstrength.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
burmesedream.com,23.227.38.66,"Shopify, Inc",Canada,none
swipehappy.in,23.227.38.32,"Shopify, Inc",Canada,none
greenberryorganics.in,23.227.38.32,"Shopify, Inc",Canada,none
seestarz.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
womanhood.shop,23.227.38.32,"Shopify, Inc",Canada,none
rejuvaus.com,23.227.38.65,"Shopify, Inc",Canada,none
mawlana.ca,23.227.38.65,"Shopify, Inc",Canada,none
godisghl.com,23.227.38.32,"Shopify, Inc",Canada,none
thestreetwearkings.com,23.227.38.70,"Shopify, Inc",Canada,none
maisonnamaste.com,23.227.38.32,"Shopify, Inc",Canada,none
homelydeko.com,23.227.38.65,"Shopify, Inc",Canada,none
amolya.com,23.227.38.32,"Shopify, Inc",Canada,none
glenbrookfarm.com,23.227.38.32,"Shopify, Inc",Canada,none
wldkat.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
jack-jones.ca,23.227.38.32,"Shopify, Inc",Canada,none
calefactioncopper.com,23.227.38.71,"Shopify, Inc",Canada,none
techvirgin.com,23.227.38.32,"Shopify, Inc",Canada,none
gubbacci.com,23.227.38.32,"Shopify, Inc",Canada,none
petboutique.co,23.227.38.32,"Shopify, Inc",Canada,none
perfectdiary.com,23.227.38.65,"Shopify, Inc",Canada,none
rugtastic.com.au,23.227.38.32,"Shopify, Inc",Canada,none
mukhidairy.com,23.227.38.32,"Shopify, Inc",Canada,none
gopapercraft.com,23.227.38.66,"Shopify, Inc",Canada,none
totalsmile.co.za,23.227.38.36,"Shopify, Inc",Canada,none
shishiluxenails.com,23.227.38.32,"Shopify, Inc",Canada,none
homewants.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
artilea.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
cursosdecocina.cl,23.227.38.32,"Shopify, Inc",Canada,none
woodsala.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
jenny-bird.com,23.227.38.32,"Shopify, Inc",Canada,none
ceceli.com.au,23.227.38.32,"Shopify, Inc",Canada,none
thejewelryedit.com,23.227.38.32,"Shopify, Inc",Canada,none
hawk-klub.com,23.227.38.71,"Shopify, Inc",Canada,none
popular.jewelry,23.227.38.32,"Shopify, Inc",Canada,none
thedigitalmediahub.com,23.227.38.32,"Shopify, Inc",Canada,none
sabermasters.com,23.227.38.65,"Shopify, Inc",Canada,none
mysecretwoods.com,23.227.38.32,"Shopify, Inc",Canada,none
happyjagabee.jp,23.227.38.32,"Shopify, Inc",Canada,none
tpctraining.com,23.227.38.32,"Shopify, Inc",Canada,none
adventunm.com,23.227.38.32,"Shopify, Inc",Canada,none
hooddripldn.com,23.227.38.70,"Shopify, Inc",Canada,none
ashmanonline.com,23.227.38.32,"Shopify, Inc",Canada,none
theclevercommuter.com,23.227.38.69,"Shopify, Inc",Canada,none
knix.ca,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
coconutsy.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
tsweaves.com,23.227.38.32,"Shopify, Inc",Canada,none
heykart.in,23.227.38.65,"Shopify, Inc",Canada,none
afasia.gr,23.227.38.32,"Shopify, Inc",Canada,none
yovivoengratitud.com,23.227.38.32,"Shopify, Inc",Canada,none
salenow.com.au,23.227.38.32,"Shopify, Inc",Canada,none
myweddingfavors.com,23.227.38.32,"Shopify, Inc",Canada,none
intservo.com,23.227.38.32,"Shopify, Inc",Canada,none
trembleth.com,23.227.38.65,"Shopify, Inc",Canada,none
baiafood.com,23.227.38.32,"Shopify, Inc",Canada,none
hypodoggy.com,23.227.38.32,"Shopify, Inc",Canada,none
beanlycoffee.com,23.227.38.32,"Shopify, Inc",Canada,none
vmisports.com,23.227.38.32,"Shopify, Inc",Canada,none
lxvi.co,23.227.38.65,"Shopify, Inc",Canada,none
costumebox.com.au,23.227.38.65,"Shopify, Inc",Canada,none
uniteclothingco.com,23.227.38.32,"Shopify, Inc",Canada,none
homestyle24.in,23.227.38.32,"Shopify, Inc",Canada,none
healthylivin.solutions,23.227.38.32,"Shopify, Inc",Canada,none
bnbies.com,23.227.38.70,"Shopify, Inc",Canada,none
shoefun.com.au,23.227.38.32,"Shopify, Inc",Canada,none
nuskay.in,23.227.38.72,"Shopify, Inc",Canada,none
kaleaboutique.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
abwonders.in,23.227.38.32,"Shopify, Inc",Canada,none
besportik.com,23.227.38.32,"Shopify, Inc",Canada,none
ihealthsaunas.com.au,23.227.38.32,"Shopify, Inc",Canada,none
beautizone.co.uk,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
exerflysport.com,23.227.38.32,"Shopify, Inc",Canada,none
racquetguys.ca,23.227.38.32,"Shopify, Inc",Canada,none
creaturesofcomfort.com.au,23.227.38.32,"Shopify, Inc",Canada,none
urbanzero.in,23.227.38.32,"Shopify, Inc",Canada,none
hozga.com,23.227.38.32,"Shopify, Inc",Canada,none
globalcommercialparts.com,23.227.38.32,"Shopify, Inc",Canada,none
sevenhillswholefoods.com,23.227.38.65,"Shopify, Inc",Canada,none
shoplulustore.com,23.227.38.73,"Shopify, Inc",Canada,none
orbitapparel.ca,23.227.38.32,"Shopify, Inc",Canada,none
kelsacosmetics.com,23.227.38.66,"Shopify, Inc",Canada,none
achivr.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
divinecurlstore.com,23.227.38.32,"Shopify, Inc",Canada,none
kustora.com,23.227.38.70,"Shopify, Inc",Canada,none
blendedthread.ca,23.227.38.32,"Shopify, Inc",Canada,none
slimgenicsdirect.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
decorug.com.au,23.227.38.65,"Shopify, Inc",Canada,none
vixelent.com,23.227.38.65,"Shopify, Inc",Canada,none
humbleworks.co,23.227.38.32,"Shopify, Inc",Canada,none
jollyhola.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
vikibody.com,23.227.38.72,"Shopify, Inc",Canada,none
sleepstory.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
papreeka.store,23.227.38.32,"Shopify, Inc",Canada,none
kirrconcept.com,23.227.38.32,"Shopify, Inc",Canada,none
advicefromacaterpillar.ca,23.227.38.32,"Shopify, Inc",Canada,none
go-ethics.com,23.227.38.65,"Shopify, Inc",Canada,none
linkybag.com,23.227.38.65,"Shopify, Inc",Canada,none
bombayshirts.com,23.227.38.65,"Shopify, Inc",Canada,none
thrivingboxco.com,23.227.38.70,"Shopify, Inc",Canada,none
deluxeskin.com.au,23.227.38.32,"Shopify, Inc",Canada,none
vodaswim.com,23.227.38.32,"Shopify, Inc",Canada,none
indianstyleshop.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
boostcommerce.net,23.227.38.32,"Shopify, Inc",Canada,none
artlife-collection.com,23.227.38.69,"Shopify, Inc",Canada,none
stackwood.net.au,23.227.38.32,"Shopify, Inc",Canada,none
placementseason.com,23.227.38.32,"Shopify, Inc",Canada,none
lifetimekidsrooms.com,23.227.38.65,"Shopify, Inc",Canada,none
ajvoyage.co.uk,23.227.38.66,"Shopify, Inc",Canada,none
jamar.com,23.227.38.32,"Shopify, Inc",Canada,none
modernfurniture.com.au,23.227.38.32,"Shopify, Inc",Canada,none
brandwear.com.au,23.227.38.32,"Shopify, Inc",Canada,none
cook-bear.com,23.227.38.32,"Shopify, Inc",Canada,none
echt.com.au,23.227.38.32,"Shopify, Inc",Canada,none
voguevally.com,23.227.38.32,"Shopify, Inc",Canada,none
jhakhas.com,23.227.38.32,"Shopify, Inc",Canada,none
lakersstore.com,23.227.38.32,"Shopify, Inc",Canada,none
aytengasson.com,23.227.38.32,"Shopify, Inc",Canada,none
sunglasslab.co,23.227.38.65,"Shopify, Inc",Canada,none
plixlife.com,23.227.38.32,"Shopify, Inc",Canada,none
litom.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
alpinols.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
naturecan.it,23.227.38.32,"Shopify, Inc",Canada,none
brillare.co.in,23.227.38.32,"Shopify, Inc",Canada,none
divanine.com,23.227.38.72,"Shopify, Inc",Canada,none
elenabathandbody.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
walkerstyleways.com,23.227.38.32,"Shopify, Inc",Canada,none
kattam.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
littlemuffet.com,23.227.38.32,"Shopify, Inc",Canada,none
beautifulage.co.za,23.227.38.65,"Shopify, Inc",Canada,none
templeofthesun.com.au,23.227.38.32,"Shopify, Inc",Canada,none
rdklu.com,23.227.38.32,"Shopify, Inc",Canada,none
luvmehair.com,23.227.38.32,"Shopify, Inc",Canada,none
anandprakash.com,23.227.38.65,"Shopify, Inc",Canada,none
stellasarmiento.jewelry,23.227.38.36,"Shopify, Inc",Canada,none
cabanalife.com,23.227.38.32,"Shopify, Inc",Canada,none
ergonofis.com,23.227.38.32,"Shopify, Inc",Canada,none
emamaco.com.au,23.227.38.32,"Shopify, Inc",Canada,none
wearepride.com,23.227.38.32,"Shopify, Inc",Canada,none
kidzgallery.in,23.227.38.32,"Shopify, Inc",Canada,none
rocskincare.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
broadcastlighting.co.za,23.227.38.32,"Shopify, Inc",Canada,none
thefreodoctor.com,23.227.38.65,"Shopify, Inc",Canada,none
scentsarabia.com,23.227.38.32,"Shopify, Inc",Canada,none
mykabuto.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
aroka.in,23.227.38.32,"Shopify, Inc",Canada,none
tiendaoptica.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
cobaltstreet.com,23.227.38.32,"Shopify, Inc",Canada,none
euclidfarms.com,23.227.38.32,"Shopify, Inc",Canada,none
emistcostore.com,23.227.38.70,"Shopify, Inc",Canada,none
wheelwarehouse.com,23.227.38.32,"Shopify, Inc",Canada,none
kitchenmodello.com,23.227.38.65,"Shopify, Inc",Canada,none
androidjones-obtain.com,23.227.38.36,"Shopify, Inc",Canada,none
cartridgehouse.co.za,23.227.38.32,"Shopify, Inc",Canada,none
thefriendlypawz.com,23.227.38.65,"Shopify, Inc",Canada,none
shoplune.com,23.227.38.65,"Shopify, Inc",Canada,none
nexstmall.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
aromamagic.com,23.227.38.32,"Shopify, Inc",Canada,none
tiendauniversal.com,23.227.38.32,"Shopify, Inc",Canada,none
katherynloche.com.au,23.227.38.32,"Shopify, Inc",Canada,none
empirerose.com.au,23.227.38.32,"Shopify, Inc",Canada,none
wilderjack.com,23.227.38.65,"Shopify, Inc",Canada,none
krausjeans.com,23.227.38.65,"Shopify, Inc",Canada,none
artillon.com,23.227.38.65,"Shopify, Inc",Canada,none
churchmouseyarns.com,23.227.38.32,"Shopify, Inc",Canada,none
themuseedition.com,23.227.38.32,"Shopify, Inc",Canada,none
shoppingday.in,23.227.38.32,"Shopify, Inc",Canada,none
dolcipensierigift.it,23.227.38.65,"Shopify, Inc",Canada,none
bluetokaicoffee.com,23.227.38.32,"Shopify, Inc",Canada,none
bata.com.pk,23.227.38.65,"Shopify, Inc",Canada,none
mentality.co,23.227.38.32,"Shopify, Inc",Canada,none
fixmyshit.online,23.227.38.65,"Shopify, Inc",Canada,none
wildlikeher.co.uk,23.227.38.65,"Shopify, Inc",Canada,none
lazyassbikers.com,23.227.38.32,"Shopify, Inc",Canada,none
artsycraftsy.in,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
collectiveandco.co.za,23.227.38.32,"Shopify, Inc",Canada,none
toyworld.com.au,23.227.38.74,"Shopify, Inc",Canada,none
shopzygo.com,23.227.38.67,"Shopify, Inc",Canada,none
sunplanoil.com.hk,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
brandalwayss.in,23.227.38.32,"Shopify, Inc",Canada,none
maguaristore.com,23.227.38.32,"Shopify, Inc",Canada,none
mubarakpaper.com,23.227.38.36,"Shopify, Inc",Canada,none
furmoo.com,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
xrig.io,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
leanwithlilly.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
aulilifestyle.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
communica.co.za,23.227.38.32,"Shopify, Inc",Canada,none
trybyte.com.au,23.227.38.32,"Shopify, Inc",Canada,none
skinyoga.in,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
thetimetellershop.com,23.227.38.66,"Shopify, Inc",Canada,none
brewferm.com,23.227.38.32,"Shopify, Inc",Canada,none
nova3labs.com,23.227.38.65,"Shopify, Inc",Canada,none
heyswysh.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
yellowchimes.com,23.227.38.65,"Shopify, Inc",Canada,none
lebontirebouchon.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
auraworld.in,23.227.38.65,"Shopify, Inc",Canada,none
cotd.co.za,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
unclecharliescloset.com,23.227.38.32,"Shopify, Inc",Canada,none
strabo.one,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
timeaftertimewatches.com,23.227.38.32,"Shopify, Inc",Canada,none
case-mate.com,23.227.38.65,"Shopify, Inc",Canada,none
outlandliving.com,23.227.38.32,"Shopify, Inc",Canada,none
hydroflask.com.au,23.227.38.32,"Shopify, Inc",Canada,none
yoeleobike.com,23.227.38.65,"Shopify, Inc",Canada,none
matchstickyvr.com,23.227.38.32,"Shopify, Inc",Canada,none
baene.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
deal-hub.co.za,23.227.38.65,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
valuepluswarehouse.com.au,23.227.38.32,"Shopify, Inc",Canada,none
themilestonesstudio.com,23.227.38.65,"Shopify, Inc",Canada,none
www.tomons.de,23.227.38.74,"Shopify, Inc",Canada,none
casemurk.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
parisasamet.com,23.227.38.71,"Shopify, Inc",Canada,none
iyialiu.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
yourskntone.com,23.227.38.32,"Shopify, Inc",Canada,none
mcgrocer.com,23.227.38.32,"Shopify, Inc",Canada,none
bagadeal.ie,23.227.38.65,"Shopify, Inc",Canada,none
vetnpetdirect.com.au,23.227.38.65,"Shopify, Inc",Canada,none
therugdistrict.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
velasca.com,23.227.38.32,"Shopify, Inc",Canada,none
chocomanualart.com,23.227.38.65,"Shopify, Inc",Canada,none
parkscanadashop.ca,23.227.38.32,"Shopify, Inc",Canada,none
latribe.co.nz,23.227.38.32,"Shopify, Inc",Canada,none
onsclothing.com,23.227.38.32,"Shopify, Inc",Canada,none
mekanshi.com,23.227.38.32,"Shopify, Inc",Canada,none
beautifulequations.co.uk,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
wonderdream.co,23.227.38.32,"Shopify, Inc",Canada,none
thinlineanthem.com,23.227.38.32,"Shopify, Inc",Canada,none
laplandia.de,23.227.38.32,"Shopify, Inc",Canada,none
costumesandcollectibles.com,23.227.38.32,"Shopify, Inc",Canada,none
tailsandscales.ca,23.227.38.32,"Shopify, Inc",Canada,none
lavio.com.au,23.227.38.32,"Shopify, Inc",Canada,none
thepetlabco.com,23.227.38.32,"Shopify, Inc",Canada,none
mindplan.in,23.227.38.32,"Shopify, Inc",Canada,none
bharatthings.com,23.227.38.65,"Shopify, Inc",Canada,none
xblades.com.au,23.227.38.32,"Shopify, Inc",Canada,none
tygalashes.co.uk,23.227.38.32,"Shopify, Inc",Canada,none
eleganziajewelry.com,23.227.38.32,"Shopify, Inc",Canada,none
curvcomfort.com,23.227.38.32,"Shopify, Inc",Canada,none
tekcentre.ca,23.227.38.69,"Shopify, Inc",Canada,none
leatherable.co.uk,23.227.38.65,"Shopify, Inc",Canada,none
streethunterdesigns.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
monroethreadz.com,23.227.38.66,"Shopify, Inc",Canada,none
bubblefarm.in,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
yourmatesbrewing.com,23.227.38.65,"Shopify, Inc",Canada,none
uvk11.com,23.227.38.65,"Shopify, Inc",Canada,none
audionic.co,23.227.38.74,"Shopify, Inc",Canada,none
tsuki.market,23.227.38.32,"Shopify, Inc",Canada,none
lilasgarden.com.au,23.227.38.32,"Shopify, Inc",Canada,none
stylisticmrlee.com,23.227.38.32,"Shopify, Inc",Canada,none
myaashis.com,23.227.38.32,"Shopify, Inc",Canada,none
buckarooleather.com,23.227.38.32,"Shopify, Inc",Canada,none
zhenduotoys.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
weaverstory.com,23.227.38.32,"Shopify, Inc",Canada,none
freshpawz.com,23.227.38.32,"Shopify, Inc",Canada,none
cliquelyf.com,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
linensocial.com.au,23.227.38.32,"Shopify, Inc",Canada,"<td align=""left""><a href=""/view/cities/170/IP_Addresses_Ottawa.html"">Ottawa</a></td>"
finmodelslab.com,23.227.38.32,"Shopify, Inc",Canada,none
mycarmesi.com,23.227.38.32,"Shopify, Inc",Canada,none
businessads.co,23.227.38.32,"Shopify, Inc",Canada,none
starpc.co.nz,23.227.38.65,"Shopify, Inc",Canada,none
lifestylebyps.com,23.227.38.32,"Shopify, Inc",Canada,none
fortyhallvineyard.com,23.227.38.32,"Shopify, Inc",Canada,none
lionheartleathers.com.au,23.227.38.32,"Shopify, Inc",Canada,none
hippohealth.co.nz,23.227.38.32,"Shopify, Inc",Canada,none
nagastfootwear.com,23.227.38.32,"Shopify, Inc",Canada,none
